pr,year,month,iso
9.94807,1998,4,DJI
6.99087,1998,5,DJI
5.55218,1998,6,DJI
49.7242,1998,7,DJI
93.8068,1998,8,DJI
6.0576,1998,9,DJI
11.9146,1998,10,DJI
3.22463,1998,11,DJI
0.26729,1998,12,DJI
5.93747,1999,1,DJI
2.75889,1999,2,DJI
28.5431,1999,3,DJI
3.37921,1999,4,DJI
2.45545,1999,5,DJI
0.96156,1999,6,DJI
21.6286,1999,7,DJI
107.062,1999,8,DJI
121.51,1999,9,DJI
63.7593,1999,10,DJI
31.3073,1999,11,DJI
0.40929,1999,12,DJI
0.44941,2000,1,DJI
0.60975,2000,2,DJI
1.75152,2000,3,DJI
13.3365,2000,4,DJI
76.746,2000,5,DJI
2.1424,2000,6,DJI
20.1473,2000,7,DJI
141.917,2000,8,DJI
26.6603,2000,9,DJI
15.2104,2000,10,DJI
17.3406,2000,11,DJI
19.3827,2000,12,DJI
7.65403,2001,1,DJI
9.53872,2001,2,DJI
37.9301,2001,3,DJI
26.1887,2001,4,DJI
18.1427,2001,5,DJI
5.32063,2001,6,DJI
42.6921,2001,7,DJI
63.074,2001,8,DJI
23.1688,2001,9,DJI
8.29734,2001,10,DJI
9.81377,2001,11,DJI
5.71524,2001,12,DJI
11.1958,2002,1,DJI
9.53612,2002,2,DJI
15.0146,2002,3,DJI
32.5801,2002,4,DJI
15.7733,2002,5,DJI
4.21119,2002,6,DJI
33.2378,2002,7,DJI
50.706,2002,8,DJI
20.0031,2002,9,DJI
9.18219,2002,10,DJI
4.64907,2002,11,DJI
13.0232,2002,12,DJI
7.36824,2003,1,DJI
11.5494,2003,2,DJI
19.7424,2003,3,DJI
35.5282,2003,4,DJI
8.55755,2003,5,DJI
12.1338,2003,6,DJI
52.6251,2003,7,DJI
34.2099,2003,8,DJI
21.0249,2003,9,DJI
4.14396,2003,10,DJI
4.95597,2003,11,DJI
12.7131,2003,12,DJI
14.4427,2004,1,DJI
11.3142,2004,2,DJI
20.5562,2004,3,DJI
44.4114,2004,4,DJI
8.1078,2004,5,DJI
3.99495,2004,6,DJI
31.0379,2004,7,DJI
46.9897,2004,8,DJI
19.551,2004,9,DJI
28.448,2004,10,DJI
14.7458,2004,11,DJI
5.20675,2004,12,DJI
4.30622,2005,1,DJI
9.09469,2005,2,DJI
29.1596,2005,3,DJI
23.9774,2005,4,DJI
15.2345,2005,5,DJI
9.04166,2005,6,DJI
40.558,2005,7,DJI
42.4361,2005,8,DJI
25.1968,2005,9,DJI
3.78451,2005,10,DJI
10.9147,2005,11,DJI
2.59369,2005,12,DJI
6.18509,2006,1,DJI
7.38534,2006,2,DJI
34.8644,2006,3,DJI
49.5397,2006,4,DJI
14.7833,2006,5,DJI
2.74543,2006,6,DJI
41.0805,2006,7,DJI
56.2873,2006,8,DJI
23.2944,2006,9,DJI
7.85048,2006,10,DJI
4.60259,2006,11,DJI
23.8082,2006,12,DJI
4.08218,2007,1,DJI
14.0661,2007,2,DJI
16.3321,2007,3,DJI
20.2404,2007,4,DJI
12.6223,2007,5,DJI
12.3208,2007,6,DJI
50.6821,2007,7,DJI
41.3633,2007,8,DJI
33.3757,2007,9,DJI
12.0966,2007,10,DJI
5.85311,2007,11,DJI
2.5937,2007,12,DJI
6.38042,2008,1,DJI
6.07798,2008,2,DJI
17.2823,2008,3,DJI
14.517,2008,4,DJI
45.6297,2008,5,DJI
3.58904,2008,6,DJI
38.0553,2008,7,DJI
50.6264,2008,8,DJI
16.4928,2008,9,DJI
4.59549,2008,10,DJI
16.4925,2008,11,DJI
2.59373,2008,12,DJI
14.0344,2009,1,DJI
9.42309,2009,2,DJI
17.3465,2009,3,DJI
24.2993,2009,4,DJI
13.1075,2009,5,DJI
9.61077,2009,6,DJI
37.4834,2009,7,DJI
39.5942,2009,8,DJI
12.904,2009,9,DJI
12.9243,2009,10,DJI
17.9285,2009,11,DJI
6.88918,2009,12,DJI
2.98158,2010,1,DJI
20.4986,2010,2,DJI
48.9603,2010,3,DJI
37.5089,2010,4,DJI
20.5312,2010,5,DJI
5.05053,2010,6,DJI
37.7653,2010,7,DJI
48.6394,2010,8,DJI
18.3262,2010,9,DJI
8.87467,2010,10,DJI
11.8664,2010,11,DJI
9.25305,2010,12,DJI
7.65403,2011,1,DJI
6.08821,2011,2,DJI
22.9682,2011,3,DJI
44.6994,2011,4,DJI
20.5847,2011,5,DJI
5.35444,2011,6,DJI
37.7913,2011,7,DJI
59.0908,2011,8,DJI
20.3322,2011,9,DJI
3.64253,2011,10,DJI
15.7106,2011,11,DJI
6.18041,2011,12,DJI
7.65403,2012,1,DJI
15.7184,2012,2,DJI
26.3714,2012,3,DJI
39.6078,2012,4,DJI
20.4979,2012,5,DJI
5.08385,2012,6,DJI
37.9952,2012,7,DJI
48.9106,2012,8,DJI
18.5899,2012,9,DJI
8.87467,2012,10,DJI
5.11746,2012,11,DJI
4.8398,2012,12,DJI
4.76288,2013,1,DJI
6.07798,2013,2,DJI
40.3561,2013,3,DJI
32.7962,2013,4,DJI
62.1467,2013,5,DJI
14.7565,2013,6,DJI
43.9753,2013,7,DJI
48.996,2013,8,DJI
14.9345,2013,9,DJI
27.2652,2013,10,DJI
34.2552,2013,11,DJI
2.59369,2013,12,DJI
3.06365,2014,1,DJI
56.9443,2014,2,DJI
23.7348,2014,3,DJI
50.5176,2014,4,DJI
18.1087,2014,5,DJI
2.82943,2014,6,DJI
44.6655,2014,7,DJI
46.6799,2014,8,DJI
25.1343,2014,9,DJI
22.6102,2014,10,DJI
5.61014,2014,11,DJI
3.59084,2014,12,DJI
3.00657,2015,1,DJI
6.07798,2015,2,DJI
19.1912,2015,3,DJI
18.9984,2015,4,DJI
30.4876,2015,5,DJI
8.59514,2015,6,DJI
36.1534,2015,7,DJI
49.5732,2015,8,DJI
22.1291,2015,9,DJI
4.75305,2015,10,DJI
5.53959,2015,11,DJI
5.60193,2015,12,DJI
7.61383,1901,1,ERI
4.98098,1901,2,ERI
4.53348,1901,3,ERI
7.46846,1901,4,ERI
3.92201,1901,5,ERI
31.3631,1901,6,ERI
23.837,1901,7,ERI
109.568,1901,8,ERI
12.1115,1901,9,ERI
4.12518,1901,10,ERI
0.48208,1901,11,ERI
11.6454,1901,12,ERI
3.34519,1902,1,ERI
3.74781,1902,2,ERI
9.93912,1902,3,ERI
7.80668,1902,4,ERI
1.59375,1902,5,ERI
4.71165,1902,6,ERI
51.2857,1902,7,ERI
22.5411,1902,8,ERI
27.9181,1902,9,ERI
13.886,1902,10,ERI
7.53409,1902,11,ERI
15.8318,1902,12,ERI
7.10812,1903,1,ERI
7.11297,1903,2,ERI
2.28361,1903,3,ERI
3.42918,1903,4,ERI
33.7938,1903,5,ERI
8.0104,1903,6,ERI
90.113,1903,7,ERI
111.909,1903,8,ERI
44.8376,1903,9,ERI
3.53417,1903,10,ERI
1.64536,1903,11,ERI
3.81294,1903,12,ERI
2.06359,1904,1,ERI
3.98502,1904,2,ERI
8.50522,1904,3,ERI
0.60499,1904,4,ERI
11.4602,1904,5,ERI
15.4556,1904,6,ERI
58.6712,1904,7,ERI
55.984,1904,8,ERI
32.0587,1904,9,ERI
12.5507,1904,10,ERI
14.7972,1904,11,ERI
5.03783,1904,12,ERI
1.96358,1905,1,ERI
4.48862,1905,2,ERI
3.71127,1905,3,ERI
4.8189,1905,4,ERI
24.801,1905,5,ERI
9.42981,1905,6,ERI
69.0531,1905,7,ERI
61.2418,1905,8,ERI
40.0461,1905,9,ERI
2.84789,1905,10,ERI
5.22189,1905,11,ERI
6.0748,1905,12,ERI
1.28368,1906,1,ERI
14.0539,1906,2,ERI
5.99768,1906,3,ERI
2.44893,1906,4,ERI
0.46555,1906,5,ERI
21.1342,1906,6,ERI
76.2795,1906,7,ERI
71.5944,1906,8,ERI
20.219,1906,9,ERI
8.51639,1906,10,ERI
11.8636,1906,11,ERI
2.20291,1906,12,ERI
1.5703,1907,1,ERI
3.57088,1907,2,ERI
1.65667,1907,3,ERI
3.691,1907,4,ERI
7.48138,1907,5,ERI
3.98052,1907,6,ERI
114.86,1907,7,ERI
141.077,1907,8,ERI
19.5852,1907,9,ERI
5.43451,1907,10,ERI
9.43713,1907,11,ERI
3.11904,1907,12,ERI
7.24912,1908,1,ERI
4.72872,1908,2,ERI
5.30635,1908,3,ERI
5.2643,1908,4,ERI
14.7265,1908,5,ERI
17.2883,1908,6,ERI
80.2408,1908,7,ERI
52.769,1908,8,ERI
43.8691,1908,9,ERI
5.53681,1908,10,ERI
8.40562,1908,11,ERI
9.78171,1908,12,ERI
5.37077,1909,1,ERI
3.36983,1909,2,ERI
9.07491,1909,3,ERI
18.542,1909,4,ERI
26.4957,1909,5,ERI
27.7722,1909,6,ERI
92.8947,1909,7,ERI
72.652,1909,8,ERI
33.255,1909,9,ERI
5.58679,1909,10,ERI
2.29587,1909,11,ERI
13.3054,1909,12,ERI
1.21901,1910,1,ERI
3.59634,1910,2,ERI
3.95516,1910,3,ERI
10.679,1910,4,ERI
21.9171,1910,5,ERI
24.8846,1910,6,ERI
71.6016,1910,7,ERI
140.632,1910,8,ERI
25.9065,1910,9,ERI
11.3604,1910,10,ERI
1.46511,1910,11,ERI
9.62295,1910,12,ERI
5.29326,1911,1,ERI
6.18697,1911,2,ERI
9.13941,1911,3,ERI
8.10876,1911,4,ERI
27.9765,1911,5,ERI
19.3281,1911,6,ERI
109.154,1911,7,ERI
57.1905,1911,8,ERI
56.3912,1911,9,ERI
5.56282,1911,10,ERI
13.9399,1911,11,ERI
3.04438,1911,12,ERI
5.5666,1912,1,ERI
5.3875,1912,2,ERI
5.46197,1912,3,ERI
7.06386,1912,4,ERI
1.87346,1912,5,ERI
32.6577,1912,6,ERI
87.3605,1912,7,ERI
80.5108,1912,8,ERI
8.00519,1912,9,ERI
6.02579,1912,10,ERI
2.92759,1912,11,ERI
14.807,1912,12,ERI
4.71791,1913,1,ERI
5.30172,1913,2,ERI
9.71327,1913,3,ERI
18.3451,1913,4,ERI
29.7271,1913,5,ERI
10.9759,1913,6,ERI
80.583,1913,7,ERI
106.389,1913,8,ERI
31.5256,1913,9,ERI
2.37054,1913,10,ERI
0.66612,1913,11,ERI
3.64184,1913,12,ERI
4.82143,1914,1,ERI
7.07802,1914,2,ERI
7.26724,1914,3,ERI
2.66049,1914,4,ERI
13.0421,1914,5,ERI
24.1105,1914,6,ERI
58.4015,1914,7,ERI
141.431,1914,8,ERI
24.6757,1914,9,ERI
25.9159,1914,10,ERI
4.03075,1914,11,ERI
4.10021,1914,12,ERI
2.59131,1915,1,ERI
2.39662,1915,2,ERI
1.70867,1915,3,ERI
1.13743,1915,4,ERI
21.6215,1915,5,ERI
14.9203,1915,6,ERI
57.3031,1915,7,ERI
55.8943,1915,8,ERI
33.1576,1915,9,ERI
3.14138,1915,10,ERI
6.17572,1915,11,ERI
9.77687,1915,12,ERI
8.74764,1916,1,ERI
7.4943,1916,2,ERI
5.20913,1916,3,ERI
16.2924,1916,4,ERI
12.2169,1916,5,ERI
71.107,1916,6,ERI
200.946,1916,7,ERI
119.238,1916,8,ERI
35.5213,1916,9,ERI
3.70942,1916,10,ERI
9.68478,1916,11,ERI
19.1908,1916,12,ERI
6.50116,1917,1,ERI
22.3974,1917,2,ERI
0.31414,1917,3,ERI
9.72761,1917,4,ERI
10.4037,1917,5,ERI
70.8525,1917,6,ERI
30.7134,1917,7,ERI
122.314,1917,8,ERI
41.9887,1917,9,ERI
4.93829,1917,10,ERI
0.8695,1917,11,ERI
8.22933,1917,12,ERI
8.86628,1918,1,ERI
5.14864,1918,2,ERI
1.23558,1918,3,ERI
1.07191,1918,4,ERI
7.20381,1918,5,ERI
23.3995,1918,6,ERI
52.3619,1918,7,ERI
83.4528,1918,8,ERI
23.3123,1918,9,ERI
7.68443,1918,10,ERI
11.565,1918,11,ERI
2.55685,1918,12,ERI
3.573,1919,1,ERI
2.38104,1919,2,ERI
6.23572,1919,3,ERI
0.64672,1919,4,ERI
4.8406,1919,5,ERI
20.5851,1919,6,ERI
78.8082,1919,7,ERI
87.9452,1919,8,ERI
63.0471,1919,9,ERI
0.20404,1919,10,ERI
2.58604,1919,11,ERI
1.30811,1919,12,ERI
11.0621,1920,1,ERI
45.4161,1920,2,ERI
5.68093,1920,3,ERI
11.3223,1920,4,ERI
15.1729,1920,5,ERI
27.7539,1920,6,ERI
125.562,1920,7,ERI
117.514,1920,8,ERI
22.4806,1920,9,ERI
3.70503,1920,10,ERI
8.17701,1920,11,ERI
3.31143,1920,12,ERI
2.41221,1921,1,ERI
2.15607,1921,2,ERI
8.38741,1921,3,ERI
0.45876,1921,4,ERI
25.8094,1921,5,ERI
15.7442,1921,6,ERI
110.576,1921,7,ERI
47.9821,1921,8,ERI
29.3998,1921,9,ERI
5.63013,1921,10,ERI
7.10272,1921,11,ERI
1.94583,1921,12,ERI
1.75375,1922,1,ERI
1.1441,1922,2,ERI
8.57695,1922,3,ERI
0.6172,1922,4,ERI
23.2061,1922,5,ERI
21.526,1922,6,ERI
68.2127,1922,7,ERI
145.039,1922,8,ERI
17.009,1922,9,ERI
1.06695,1922,10,ERI
1.72434,1922,11,ERI
3.33668,1922,12,ERI
0.53509,1923,1,ERI
1.29277,1923,2,ERI
6.41583,1923,3,ERI
4.17783,1923,4,ERI
24.7642,1923,5,ERI
14.1715,1923,6,ERI
88.1719,1923,7,ERI
121.812,1923,8,ERI
17.5218,1923,9,ERI
6.83331,1923,10,ERI
9.89542,1923,11,ERI
4.01606,1923,12,ERI
14.1032,1924,1,ERI
3.19019,1924,2,ERI
7.26215,1924,3,ERI
6.25148,1924,4,ERI
15.1807,1924,5,ERI
9.85456,1924,6,ERI
70.8619,1924,7,ERI
85.0395,1924,8,ERI
54.209,1924,9,ERI
14.0439,1924,10,ERI
3.76564,1924,11,ERI
5.23468,1924,12,ERI
3.07528,1925,1,ERI
37.3214,1925,2,ERI
1.33964,1925,3,ERI
17.447,1925,4,ERI
5.82085,1925,5,ERI
21.8972,1925,6,ERI
86.9181,1925,7,ERI
71.5678,1925,8,ERI
38.9075,1925,9,ERI
13.727,1925,10,ERI
8.20506,1925,11,ERI
2.31556,1925,12,ERI
6.87248,1926,1,ERI
14.5531,1926,2,ERI
1.21645,1926,3,ERI
4.33685,1926,4,ERI
11.7786,1926,5,ERI
28.9834,1926,6,ERI
79.2001,1926,7,ERI
59.4294,1926,8,ERI
31.517,1926,9,ERI
2.37592,1926,10,ERI
7.37877,1926,11,ERI
7.74099,1926,12,ERI
1.62927,1927,1,ERI
1.8114,1927,2,ERI
0.76218,1927,3,ERI
8.87094,1927,4,ERI
1.35485,1927,5,ERI
8.64473,1927,6,ERI
50.904,1927,7,ERI
103.66,1927,8,ERI
47.362,1927,9,ERI
3.32475,1927,10,ERI
9.52553,1927,11,ERI
0.81759,1927,12,ERI
3.42515,1928,1,ERI
6.12434,1928,2,ERI
5.31355,1928,3,ERI
28.7549,1928,4,ERI
11.178,1928,5,ERI
28.7335,1928,6,ERI
51.9788,1928,7,ERI
87.1722,1928,8,ERI
14.001,1928,9,ERI
2.65941,1928,10,ERI
9.30371,1928,11,ERI
5.52963,1928,12,ERI
3.69909,1929,1,ERI
7.54127,1929,2,ERI
6.72352,1929,3,ERI
28.738,1929,4,ERI
6.73682,1929,5,ERI
34.2494,1929,6,ERI
132.719,1929,7,ERI
108.78,1929,8,ERI
17.3576,1929,9,ERI
1.86717,1929,10,ERI
10.4303,1929,11,ERI
25.4917,1929,12,ERI
5.28874,1930,1,ERI
3.62722,1930,2,ERI
0.92763,1930,3,ERI
13.1421,1930,4,ERI
3.13193,1930,5,ERI
23.4865,1930,6,ERI
60.7791,1930,7,ERI
94.4176,1930,8,ERI
6.00292,1930,9,ERI
8.27588,1930,10,ERI
0.95333,1930,11,ERI
9.69451,1930,12,ERI
3.68789,1931,1,ERI
9.56884,1931,2,ERI
2.4196,1931,3,ERI
4.51917,1931,4,ERI
24.3409,1931,5,ERI
5.39706,1931,6,ERI
57.6263,1931,7,ERI
88.8883,1931,8,ERI
28.5346,1931,9,ERI
5.98554,1931,10,ERI
3.35721,1931,11,ERI
13.7569,1931,12,ERI
2.323,1932,1,ERI
3.08597,1932,2,ERI
8.37413,1932,3,ERI
4.30585,1932,4,ERI
29.252,1932,5,ERI
18.387,1932,6,ERI
117.482,1932,7,ERI
197.689,1932,8,ERI
45.1664,1932,9,ERI
4.70159,1932,10,ERI
2.34164,1932,11,ERI
17.0294,1932,12,ERI
4.30122,1933,1,ERI
3.73124,1933,2,ERI
2.92981,1933,3,ERI
5.61245,1933,4,ERI
16.616,1933,5,ERI
41.4873,1933,6,ERI
77.9437,1933,7,ERI
107.152,1933,8,ERI
20.0935,1933,9,ERI
6.24945,1933,10,ERI
19.1782,1933,11,ERI
1.86624,1933,12,ERI
10.1789,1934,1,ERI
17.6437,1934,2,ERI
1.94806,1934,3,ERI
8.45311,1934,4,ERI
6.17456,1934,5,ERI
36.4158,1934,6,ERI
80.2392,1934,7,ERI
118.75,1934,8,ERI
16.8871,1934,9,ERI
4.51449,1934,10,ERI
6.54432,1934,11,ERI
39.68,1934,12,ERI
4.95774,1935,1,ERI
3.5488,1935,2,ERI
7.40221,1935,3,ERI
31.9487,1935,4,ERI
30.7011,1935,5,ERI
26.5068,1935,6,ERI
36.0293,1935,7,ERI
151.214,1935,8,ERI
64.5469,1935,9,ERI
3.11233,1935,10,ERI
14.4926,1935,11,ERI
9.02199,1935,12,ERI
8.05007,1936,1,ERI
15.6508,1936,2,ERI
3.27656,1936,3,ERI
9.97451,1936,4,ERI
6.52365,1936,5,ERI
46.2453,1936,6,ERI
104.901,1936,7,ERI
136.855,1936,8,ERI
16.3096,1936,9,ERI
10.2477,1936,10,ERI
0.57454,1936,11,ERI
11.3039,1936,12,ERI
12.1063,1937,1,ERI
3.49458,1937,2,ERI
4.05374,1937,3,ERI
12.6357,1937,4,ERI
40.8128,1937,5,ERI
37.355,1937,6,ERI
52.6042,1937,7,ERI
129.82,1937,8,ERI
30.0767,1937,9,ERI
6.02409,1937,10,ERI
16.8546,1937,11,ERI
5.06861,1937,12,ERI
3.16226,1938,1,ERI
35.2869,1938,2,ERI
4.46156,1938,3,ERI
8.24104,1938,4,ERI
1.46949,1938,5,ERI
12.3195,1938,6,ERI
190.342,1938,7,ERI
117.277,1938,8,ERI
38.0655,1938,9,ERI
2.77773,1938,10,ERI
2.61229,1938,11,ERI
6.34311,1938,12,ERI
6.00094,1939,1,ERI
3.31013,1939,2,ERI
4.52715,1939,3,ERI
15.2344,1939,4,ERI
12.0241,1939,5,ERI
24.2719,1939,6,ERI
60.1021,1939,7,ERI
73.1348,1939,8,ERI
22.7344,1939,9,ERI
4.96281,1939,10,ERI
10.983,1939,11,ERI
14.6638,1939,12,ERI
7.63094,1940,1,ERI
10.0636,1940,2,ERI
4.89669,1940,3,ERI
18.8418,1940,4,ERI
7.76853,1940,5,ERI
15.9436,1940,6,ERI
59.2158,1940,7,ERI
94.5026,1940,8,ERI
18.962,1940,9,ERI
5.31687,1940,10,ERI
2.94958,1940,11,ERI
6.42945,1940,12,ERI
3.12273,1941,1,ERI
2.52333,1941,2,ERI
6.10429,1941,3,ERI
8.02576,1941,4,ERI
15.146,1941,5,ERI
10.4109,1941,6,ERI
55.3882,1941,7,ERI
76.2999,1941,8,ERI
44.1707,1941,9,ERI
8.79711,1941,10,ERI
8.22389,1941,11,ERI
4.65077,1941,12,ERI
3.25882,1942,1,ERI
35.7772,1942,2,ERI
1.92633,1942,3,ERI
10.9809,1942,4,ERI
21.0665,1942,5,ERI
10.0003,1942,6,ERI
93.6476,1942,7,ERI
134.225,1942,8,ERI
21.6876,1942,9,ERI
10.9175,1942,10,ERI
2.53543,1942,11,ERI
1.26997,1942,12,ERI
6.04977,1943,1,ERI
1.22747,1943,2,ERI
2.37512,1943,3,ERI
6.9907,1943,4,ERI
24.3176,1943,5,ERI
23.1481,1943,6,ERI
90.4388,1943,7,ERI
108.534,1943,8,ERI
27.6105,1943,9,ERI
8.18433,1943,10,ERI
0.61639,1943,11,ERI
7.55435,1943,12,ERI
2.57647,1944,1,ERI
2.46265,1944,2,ERI
3.49872,1944,3,ERI
18.069,1944,4,ERI
8.50873,1944,5,ERI
26.1631,1944,6,ERI
111.85,1944,7,ERI
85.1554,1944,8,ERI
8.58385,1944,9,ERI
3.68524,1944,10,ERI
9.16525,1944,11,ERI
15.4606,1944,12,ERI
2.32453,1945,1,ERI
1.72753,1945,2,ERI
3.55936,1945,3,ERI
13.2799,1945,4,ERI
28.1719,1945,5,ERI
2.73181,1945,6,ERI
59.4931,1945,7,ERI
62.5824,1945,8,ERI
40.1362,1945,9,ERI
9.68235,1945,10,ERI
10.1693,1945,11,ERI
11.9731,1945,12,ERI
4.49383,1946,1,ERI
3.67366,1946,2,ERI
11.6577,1946,3,ERI
13.7196,1946,4,ERI
9.97123,1946,5,ERI
51.1587,1946,6,ERI
80.7901,1946,7,ERI
80.4287,1946,8,ERI
26.8741,1946,9,ERI
4.50666,1946,10,ERI
6.3579,1946,11,ERI
1.49516,1946,12,ERI
8.61233,1947,1,ERI
3.82954,1947,2,ERI
1.92083,1947,3,ERI
5.50569,1947,4,ERI
14.622,1947,5,ERI
5.15926,1947,6,ERI
60.5438,1947,7,ERI
71.4625,1947,8,ERI
40.7144,1947,9,ERI
1.69305,1947,10,ERI
3.76955,1947,11,ERI
1.15221,1947,12,ERI
1.16415,1948,1,ERI
20.6111,1948,2,ERI
8.39452,1948,3,ERI
1.56243,1948,4,ERI
7.44695,1948,5,ERI
37.9661,1948,6,ERI
40.0487,1948,7,ERI
64.8473,1948,8,ERI
54.6318,1948,9,ERI
13.4324,1948,10,ERI
0.9174,1948,11,ERI
12.6642,1948,12,ERI
4.04772,1949,1,ERI
3.66704,1949,2,ERI
4.10204,1949,3,ERI
1.50411,1949,4,ERI
34.6343,1949,5,ERI
19.1826,1949,6,ERI
56.0091,1949,7,ERI
86.2614,1949,8,ERI
12.994,1949,9,ERI
2.31239,1949,10,ERI
7.89068,1949,11,ERI
37.1748,1949,12,ERI
2.53216,1950,1,ERI
2.29635,1950,2,ERI
7.72764,1950,3,ERI
5.7742,1950,4,ERI
5.44469,1950,5,ERI
20.9725,1950,6,ERI
161.369,1950,7,ERI
99.2278,1950,8,ERI
57.1349,1950,9,ERI
0.75371,1950,10,ERI
0.45583,1950,11,ERI
1.98005,1950,12,ERI
7.56614,1951,1,ERI
2.7413,1951,2,ERI
5.09134,1951,3,ERI
8.23023,1951,4,ERI
24.0842,1951,5,ERI
16.192,1951,6,ERI
64.4878,1951,7,ERI
78.4909,1951,8,ERI
25.5397,1951,9,ERI
13.4665,1951,10,ERI
24.9629,1951,11,ERI
17.65,1951,12,ERI
1.67862,1952,1,ERI
3.00036,1952,2,ERI
9.80129,1952,3,ERI
3.87425,1952,4,ERI
16.172,1952,5,ERI
21.7465,1952,6,ERI
52.6798,1952,7,ERI
102.547,1952,8,ERI
28.3562,1952,9,ERI
7.93511,1952,10,ERI
0.76783,1952,11,ERI
4.93144,1952,12,ERI
1.20805,1953,1,ERI
7.253,1953,2,ERI
0.2987,1953,3,ERI
16.9003,1953,4,ERI
21.4587,1953,5,ERI
14.5191,1953,6,ERI
170.462,1953,7,ERI
92.7118,1953,8,ERI
24.1607,1953,9,ERI
1.44257,1953,10,ERI
12.1301,1953,11,ERI
35.1559,1953,12,ERI
2.70331,1954,1,ERI
13.2093,1954,2,ERI
8.62357,1954,3,ERI
4.23662,1954,4,ERI
6.89813,1954,5,ERI
33.2185,1954,6,ERI
133.432,1954,7,ERI
99.412,1954,8,ERI
36.6855,1954,9,ERI
1.74722,1954,10,ERI
0.58499,1954,11,ERI
29.2973,1954,12,ERI
3.86208,1955,1,ERI
1.29251,1955,2,ERI
6.35189,1955,3,ERI
4.0365,1955,4,ERI
9.36386,1955,5,ERI
29.3253,1955,6,ERI
60.0852,1955,7,ERI
79.6717,1955,8,ERI
38.2501,1955,9,ERI
0.19656,1955,10,ERI
5.74258,1955,11,ERI
6.97513,1955,12,ERI
6.35474,1956,1,ERI
0.81293,1956,2,ERI
4.08369,1956,3,ERI
15.8862,1956,4,ERI
0.30638,1956,5,ERI
21.5778,1956,6,ERI
189.437,1956,7,ERI
107.23,1956,8,ERI
17.8023,1956,9,ERI
10.3316,1956,10,ERI
2.94857,1956,11,ERI
7.32288,1956,12,ERI
8.02569,1957,1,ERI
4.05721,1957,2,ERI
13.1558,1957,3,ERI
5.19559,1957,4,ERI
14.8515,1957,5,ERI
20.4499,1957,6,ERI
63.9501,1957,7,ERI
145.922,1957,8,ERI
7.58528,1957,9,ERI
9.40851,1957,10,ERI
6.89893,1957,11,ERI
2.2338,1957,12,ERI
4.29055,1958,1,ERI
2.45003,1958,2,ERI
4.2831,1958,3,ERI
8.71997,1958,4,ERI
2.28491,1958,5,ERI
36.9789,1958,6,ERI
79.5383,1958,7,ERI
60.6849,1958,8,ERI
19.0249,1958,9,ERI
5.59852,1958,10,ERI
12.9523,1958,11,ERI
6.76106,1958,12,ERI
4.98958,1959,1,ERI
2.16147,1959,2,ERI
3.84376,1959,3,ERI
6.26641,1959,4,ERI
24.5373,1959,5,ERI
9.34471,1959,6,ERI
91.9593,1959,7,ERI
87.1877,1959,8,ERI
75.3017,1959,9,ERI
9.83665,1959,10,ERI
12.4513,1959,11,ERI
3.0838,1959,12,ERI
6.23638,1960,1,ERI
4.09487,1960,2,ERI
12.3787,1960,3,ERI
1.87024,1960,4,ERI
28.7779,1960,5,ERI
12.1947,1960,6,ERI
61.336,1960,7,ERI
47.1242,1960,8,ERI
49.0755,1960,9,ERI
0.1449,1960,10,ERI
6.99675,1960,11,ERI
18.955,1960,12,ERI
19.5943,1961,1,ERI
22.1532,1961,2,ERI
3.72936,1961,3,ERI
14.6285,1961,4,ERI
4.83803,1961,5,ERI
22.1896,1961,6,ERI
170.943,1961,7,ERI
144.94,1961,8,ERI
11.1323,1961,9,ERI
4.52471,1961,10,ERI
28.4001,1961,11,ERI
30.2817,1961,12,ERI
14.5494,1962,1,ERI
0.83871,1962,2,ERI
10.9795,1962,3,ERI
7.80946,1962,4,ERI
4.21163,1962,5,ERI
2.77412,1962,6,ERI
61.0828,1962,7,ERI
101.311,1962,8,ERI
37.7351,1962,9,ERI
1.61766,1962,10,ERI
17.7328,1962,11,ERI
4.05633,1962,12,ERI
4.4147,1963,1,ERI
1.64816,1963,2,ERI
2.39821,1963,3,ERI
24.5919,1963,4,ERI
30.1505,1963,5,ERI
18.864,1963,6,ERI
62.3898,1963,7,ERI
111.046,1963,8,ERI
12.0371,1963,9,ERI
0.39417,1963,10,ERI
34.9112,1963,11,ERI
13.6099,1963,12,ERI
25.2726,1964,1,ERI
3.56729,1964,2,ERI
0.34878,1964,3,ERI
9.40492,1964,4,ERI
3.50391,1964,5,ERI
19.0803,1964,6,ERI
196.828,1964,7,ERI
161.931,1964,8,ERI
28.5724,1964,9,ERI
10.0525,1964,10,ERI
0.54946,1964,11,ERI
19.5102,1964,12,ERI
3.79351,1965,1,ERI
1.46857,1965,2,ERI
6.24241,1965,3,ERI
3.00061,1965,4,ERI
4.07506,1965,5,ERI
11.3553,1965,6,ERI
62.3275,1965,7,ERI
73.8484,1965,8,ERI
18.8275,1965,9,ERI
10.4682,1965,10,ERI
30.0402,1965,11,ERI
10.7494,1965,12,ERI
9.55832,1966,1,ERI
6.99622,1966,2,ERI
5.49309,1966,3,ERI
4.09107,1966,4,ERI
2.36603,1966,5,ERI
20.3877,1966,6,ERI
50.6997,1966,7,ERI
49.8098,1966,8,ERI
17.6592,1966,9,ERI
9.09892,1966,10,ERI
3.59,1966,11,ERI
1.53546,1966,12,ERI
1.99026,1967,1,ERI
