tas,year,month,country
32.1926,1984,8,DZA
29.4841,1984,9,DZA
22.3844,1984,10,DZA
17.72,1984,11,DZA
12.6829,1984,12,DZA
11.4745,1985,1,DZA
16.4277,1985,2,DZA
17.4546,1985,3,DZA
22.1471,1985,4,DZA
25.6054,1985,5,DZA
32.1806,1985,6,DZA
32.87,1985,7,DZA
32.2494,1985,8,DZA
28.6659,1985,9,DZA
23.4829,1985,10,DZA
18.6532,1985,11,DZA
12.6145,1985,12,DZA
11.2673,1986,1,DZA
14.8861,1986,2,DZA
17.2716,1986,3,DZA
22.5445,1986,4,DZA
27.619,1986,5,DZA
31.2366,1986,6,DZA
32.5634,1986,7,DZA
32.9592,1986,8,DZA
29.0333,1986,9,DZA
23.2839,1986,10,DZA
16.6726,1986,11,DZA
11.785,1986,12,DZA
12.2976,1987,1,DZA
14.9901,1987,2,DZA
18.5105,1987,3,DZA
22.9623,1987,4,DZA
27.515,1987,5,DZA
31.3368,1987,6,DZA
33.3638,1987,7,DZA
33.3117,1987,8,DZA
29.7658,1987,9,DZA
24.6051,1987,10,DZA
17.6163,1987,11,DZA
15.0491,1987,12,DZA
12.9131,1988,1,DZA
15.2552,1988,2,DZA
18.5241,1988,3,DZA
23.7051,1988,4,DZA
27.602,1988,5,DZA
31.3485,1988,6,DZA
33.1852,1988,7,DZA
32.9464,1988,8,DZA
28.7719,1988,9,DZA
24.1881,1988,10,DZA
17.7047,1988,11,DZA
11.1095,1988,12,DZA
11.4924,1989,1,DZA
13.8302,1989,2,DZA
18.538,1989,3,DZA
21.8609,1989,4,DZA
26.9307,1989,5,DZA
31.0457,1989,6,DZA
32.894,1989,7,DZA
32.2752,1989,8,DZA
30.4629,1989,9,DZA
24.6975,1989,10,DZA
18.4047,1989,11,DZA
15.5071,1989,12,DZA
12.0892,1990,1,DZA
16.2641,1990,2,DZA
19.1889,1990,3,DZA
22.1854,1990,4,DZA
26.5915,1990,5,DZA
32.3791,1990,6,DZA
32.5328,1990,7,DZA
32.6569,1990,8,DZA
31,1990,9,DZA
25.7172,1990,10,DZA
18.3582,1990,11,DZA
12.8615,1990,12,DZA
10.1656,1991,1,DZA
13.8786,1991,2,DZA
18.1561,1991,3,DZA
21.5572,1991,4,DZA
24.7949,1991,5,DZA
30.9228,1991,6,DZA
32.0826,1991,7,DZA
32.8734,1991,8,DZA
29.6093,1991,9,DZA
23.5334,1991,10,DZA
17.627,1991,11,DZA
12.4416,1991,12,DZA
10.6198,1992,1,DZA
13.9448,1992,2,DZA
17.2058,1992,3,DZA
21.9844,1992,4,DZA
25.8112,1992,5,DZA
30.3791,1992,6,DZA
31.9018,1992,7,DZA
32.3624,1992,8,DZA
29.1977,1992,9,DZA
23.9802,1992,10,DZA
16.7896,1992,11,DZA
13.3756,1992,12,DZA
10.6643,1993,1,DZA
13.9177,1993,2,DZA
18.1726,1993,3,DZA
22.5796,1993,4,DZA
26.7005,1993,5,DZA
32.1496,1993,6,DZA
32.9804,1993,7,DZA
32.7169,1993,8,DZA
29.4873,1993,9,DZA
24.8689,1993,10,DZA
18.1713,1993,11,DZA
13.2036,1993,12,DZA
11.8896,1994,1,DZA
14.9059,1994,2,DZA
19.2272,1994,3,DZA
21.6704,1994,4,DZA
28.4324,1994,5,DZA
31.8002,1994,6,DZA
33.7617,1994,7,DZA
33.0267,1994,8,DZA
28.3936,1994,9,DZA
23.7183,1994,10,DZA
18.4415,1994,11,DZA
13.4941,1994,12,DZA
10.7191,1995,1,DZA
15.4202,1995,2,DZA
17.9307,1995,3,DZA
21.9706,1995,4,DZA
28.3166,1995,5,DZA
31.6092,1995,6,DZA
33.1027,1995,7,DZA
32.9264,1995,8,DZA
30.0051,1995,9,DZA
24.0402,1995,10,DZA
18.3319,1995,11,DZA
15.189,1995,12,DZA
14.1288,1996,1,DZA
14.9143,1996,2,DZA
18.3235,1996,3,DZA
22.0834,1996,4,DZA
27.258,1996,5,DZA
30.6125,1996,6,DZA
32.7689,1996,7,DZA
32.6069,1996,8,DZA
29.6754,1996,9,DZA
23.3072,1996,10,DZA
17.6398,1996,11,DZA
14.5965,1996,12,DZA
13.8353,1997,1,DZA
15.5991,1997,2,DZA
17.338,1997,3,DZA
21.8629,1997,4,DZA
27.5622,1997,5,DZA
32.4077,1997,6,DZA
33.041,1997,7,DZA
32.1379,1997,8,DZA
29.8576,1997,9,DZA
24.4689,1997,10,DZA
18.7637,1997,11,DZA
14.3278,1997,12,DZA
13.4815,1998,1,DZA
15.9556,1998,2,DZA
18.0986,1998,3,DZA
23.9489,1998,4,DZA
27.4599,1998,5,DZA
32.1396,1998,6,DZA
34.0439,1998,7,DZA
32.5884,1998,8,DZA
30.5589,1998,9,DZA
23.9265,1998,10,DZA
17.4719,1998,11,DZA
12.9772,1998,12,DZA
13.0877,1999,1,DZA
12.9995,1999,2,DZA
18.6543,1999,3,DZA
23.3071,1999,4,DZA
28.7109,1999,5,DZA
31.9966,1999,6,DZA
33.0464,1999,7,DZA
32.6885,1999,8,DZA
30.6363,1999,9,DZA
25.8462,1999,10,DZA
17.7577,1999,11,DZA
13.1238,1999,12,DZA
11.6858,2000,1,DZA
14.6363,2000,2,DZA
19.531,2000,3,DZA
24.6022,2000,4,DZA
28.8555,2000,5,DZA
31.7085,2000,6,DZA
33.4364,2000,7,DZA
32.9477,2000,8,DZA
29.611,2000,9,DZA
22.8978,2000,10,DZA
18.3624,2000,11,DZA
14.3171,2000,12,DZA
12.9131,2001,1,DZA
16.1465,2001,2,DZA
21.509,2001,3,DZA
23.1758,2001,4,DZA
27.2052,2001,5,DZA
32.4371,2001,6,DZA
33.8343,2001,7,DZA
32.9792,2001,8,DZA
29.5327,2001,9,DZA
25.7121,2001,10,DZA
18.1846,2001,11,DZA
14.5076,2001,12,DZA
12.1762,2002,1,DZA
14.9155,2002,2,DZA
19.2284,2002,3,DZA
22.7581,2002,4,DZA
26.6475,2002,5,DZA
32.1984,2002,6,DZA
33.9327,2002,7,DZA
32.0703,2002,8,DZA
30.4733,2002,9,DZA
24.535,2002,10,DZA
18.4867,2002,11,DZA
15.4305,2002,12,DZA
12.4418,2003,1,DZA
14.5014,2003,2,DZA
18.9653,2003,3,DZA
23.5149,2003,4,DZA
28.6113,2003,5,DZA
32.3915,2003,6,DZA
34.1426,2003,7,DZA
33.1159,2003,8,DZA
30.2409,2003,9,DZA
25.6498,2003,10,DZA
18.6298,2003,11,DZA
13.6568,2003,12,DZA
12.9519,2004,1,DZA
16.5306,2004,2,DZA
17.7511,2004,3,DZA
23.3812,2004,4,DZA
25.8188,2004,5,DZA
31.5646,2004,6,DZA
32.7758,2004,7,DZA
33.1221,2004,8,DZA
29.192,2004,9,DZA
26.1569,2004,10,DZA
17.1333,2004,11,DZA
13.9868,2004,12,DZA
10.6838,2005,1,DZA
13.1689,2005,2,DZA
19.2729,2005,3,DZA
24.2301,2005,4,DZA
29.3419,2005,5,DZA
32.0103,2005,6,DZA
33.8954,2005,7,DZA
32.6338,2005,8,DZA
29.8449,2005,9,DZA
25.8493,2005,10,DZA
18.2491,2005,11,DZA
13.3409,2005,12,DZA
11.5242,2006,1,DZA
14.0649,2006,2,DZA
19.5015,2006,3,DZA
23.8465,2006,4,DZA
28.6535,2006,5,DZA
31.6668,2006,6,DZA
34.0537,2006,7,DZA
32.6223,2006,8,DZA
29.3938,2006,9,DZA
25.5599,2006,10,DZA
18.0111,2006,11,DZA
13.1843,2006,12,DZA
12.9306,2007,1,DZA
16.4826,2007,2,DZA
18.0465,2007,3,DZA
22.5713,2007,4,DZA
27.3745,2007,5,DZA
31.8645,2007,6,DZA
32.9901,2007,7,DZA
32.7102,2007,8,DZA
30.4147,2007,9,DZA
24.9741,2007,10,DZA
17.8951,2007,11,DZA
13.3344,2007,12,DZA
11.6145,2008,1,DZA
14.8174,2008,2,DZA
19.0657,2008,3,DZA
23.7434,2008,4,DZA
27.3967,2008,5,DZA
31.6008,2008,6,DZA
33.6905,2008,7,DZA
32.7418,2008,8,DZA
30.3493,2008,9,DZA
23.9409,2008,10,DZA
16.8018,2008,11,DZA
12.767,2008,12,DZA
11.793,2009,1,DZA
15.231,2009,2,DZA
19.7142,2009,3,DZA
22.4258,2009,4,DZA
27.3128,2009,5,DZA
32.7219,2009,6,DZA
34.8059,2009,7,DZA
33.288,2009,8,DZA
28.6145,2009,9,DZA
24.9074,2009,10,DZA
18.3582,2009,11,DZA
15.9302,2009,12,DZA
14.26,2010,1,DZA
16.101,2010,2,DZA
20.3598,2010,3,DZA
24.1477,2010,4,DZA
27.5199,2010,5,DZA
31.7564,2010,6,DZA
33.9377,2010,7,DZA
32.4592,2010,8,DZA
30.0447,2010,9,DZA
24.4937,2010,10,DZA
18.9478,2010,11,DZA
15.599,2010,12,DZA
13.7845,2011,1,DZA
14.3753,2011,2,DZA
19.5873,2011,3,DZA
24.3716,2011,4,DZA
27.1679,2011,5,DZA
32.0632,2011,6,DZA
33.5472,2011,7,DZA
32.8815,2011,8,DZA
30.8129,2011,9,DZA
23.8373,2011,10,DZA
18.4835,2011,11,DZA
13.4763,2011,12,DZA
11.4263,2012,1,DZA
13.1206,2012,2,DZA
17.5302,2012,3,DZA
23.1121,2012,4,DZA
28.6056,2012,5,DZA
33.0242,2012,6,DZA
33.7427,2012,7,DZA
33.3872,2012,8,DZA
30.1046,2012,9,DZA
25.7298,2012,10,DZA
19.4788,2012,11,DZA
14.1569,2012,12,DZA
12.8521,2013,1,DZA
14.2408,2013,2,DZA
20.4122,2013,3,DZA
23.5078,2013,4,DZA
27.5091,2013,5,DZA
31.692,2013,6,DZA
32.9662,2013,7,DZA
32.1263,2013,8,DZA
29.6035,2013,9,DZA
25.2258,2013,10,DZA
17.7149,2013,11,DZA
13.3849,2013,12,DZA
13.4966,2014,1,DZA
15.7517,2014,2,DZA
18.5196,2014,3,DZA
24.0449,2014,4,DZA
28.4901,2014,5,DZA
32.1421,2014,6,DZA
33.7235,2014,7,DZA
32.9766,2014,8,DZA
30.388,2014,9,DZA
25.5039,2014,10,DZA
18.7688,2014,11,DZA
13.255,2014,12,DZA
11.4575,2015,1,DZA
13.7142,2015,2,DZA
18.6313,2015,3,DZA
23.0832,2015,4,DZA
29.1591,2015,5,DZA
32.5674,2015,6,DZA
34.0243,2015,7,DZA
32.9743,2015,8,DZA
29.8894,2015,9,DZA
25.861,2015,10,DZA
18.2145,2015,11,DZA
13.3522,2015,12,DZA
22.9305,1901,1,BFA
27.5229,1901,2,BFA
29.2438,1901,3,BFA
31.3461,1901,4,BFA
30.2692,1901,5,BFA
29.3409,1901,6,BFA
27.2345,1901,7,BFA
26.4804,1901,8,BFA
27.1366,1901,9,BFA
28.7986,1901,10,BFA
27.5683,1901,11,BFA
24.0009,1901,12,BFA
23.7658,1902,1,BFA
27.0876,1902,2,BFA
29.9724,1902,3,BFA
32.8059,1902,4,BFA
31.7366,1902,5,BFA
28.0438,1902,6,BFA
27.3052,1902,7,BFA
26.6561,1902,8,BFA
26.871,1902,9,BFA
27.4517,1902,10,BFA
27.8326,1902,11,BFA
25.183,1902,12,BFA
24.9772,1903,1,BFA
27.8174,1903,2,BFA
30.4044,1903,3,BFA
32.0143,1903,4,BFA
31.3588,1903,5,BFA
29.2252,1903,6,BFA
26.9202,1903,7,BFA
26.2188,1903,8,BFA
26.7897,1903,9,BFA
28.9975,1903,10,BFA
27.32,1903,11,BFA
25.2064,1903,12,BFA
24.7316,1904,1,BFA
27.0276,1904,2,BFA
30.5856,1904,3,BFA
31.9321,1904,4,BFA
31.6531,1904,5,BFA
29.549,1904,6,BFA
27.1831,1904,7,BFA
26.4655,1904,8,BFA
27.2974,1904,9,BFA
29.0269,1904,10,BFA
27.6365,1904,11,BFA
25.5335,1904,12,BFA
24.1337,1905,1,BFA
25.6194,1905,2,BFA
29.4445,1905,3,BFA
31.8706,1905,4,BFA
31.5319,1905,5,BFA
28.6834,1905,6,BFA
27.2134,1905,7,BFA
25.9324,1905,8,BFA
26.7016,1905,9,BFA
29.0038,1905,10,BFA
27.9347,1905,11,BFA
25.4949,1905,12,BFA
24.4039,1906,1,BFA
27.7792,1906,2,BFA
31.0715,1906,3,BFA
34.0754,1906,4,BFA
31.7291,1906,5,BFA
29.8726,1906,6,BFA
26.5766,1906,7,BFA
25.934,1906,8,BFA
27.2119,1906,9,BFA
28.5651,1906,10,BFA
27.2393,1906,11,BFA
25.2022,1906,12,BFA
25.1122,1907,1,BFA
25.4832,1907,2,BFA
29.9433,1907,3,BFA
31.5774,1907,4,BFA
32.331,1907,5,BFA
29.2967,1907,6,BFA
28.2926,1907,7,BFA
26.3088,1907,8,BFA
27.2567,1907,9,BFA
30.1751,1907,10,BFA
27.7568,1907,11,BFA
24.4867,1907,12,BFA
24.9368,1908,1,BFA
27.2324,1908,2,BFA
30.1438,1908,3,BFA
32.5563,1908,4,BFA
31.8166,1908,5,BFA
30.1454,1908,6,BFA
27.7991,1908,7,BFA
25.9161,1908,8,BFA
27.1779,1908,9,BFA
28.3652,1908,10,BFA
26.9985,1908,11,BFA
24.9778,1908,12,BFA
25.0371,1909,1,BFA
28.9005,1909,2,BFA
32.6811,1909,3,BFA
32.0285,1909,4,BFA
31.1297,1909,5,BFA
27.8841,1909,6,BFA
26.1768,1909,7,BFA
24.891,1909,8,BFA
27.054,1909,9,BFA
27.8138,1909,10,BFA
27.8865,1909,11,BFA
25.4964,1909,12,BFA
23.9304,1910,1,BFA
28.4708,1910,2,BFA
30.4684,1910,3,BFA
32.0119,1910,4,BFA
31.9342,1910,5,BFA
30.9269,1910,6,BFA
27.7212,1910,7,BFA
26.6527,1910,8,BFA
26.9733,1910,9,BFA
28.2135,1910,10,BFA
27.6108,1910,11,BFA
25.5049,1910,12,BFA
24.7617,1911,1,BFA
27.7321,1911,2,BFA
30.5427,1911,3,BFA
32.1122,1911,4,BFA
31.1063,1911,5,BFA
28.0479,1911,6,BFA
27.2567,1911,7,BFA
25.9695,1911,8,BFA
26.7946,1911,9,BFA
28.1942,1911,10,BFA
26.5484,1911,11,BFA
23.5872,1911,12,BFA
25.4063,1912,1,BFA
27.8358,1912,2,BFA
30.4273,1912,3,BFA
32.9063,1912,4,BFA
31.8959,1912,5,BFA
29.5788,1912,6,BFA
27.8546,1912,7,BFA
26.9118,1912,8,BFA
27.2357,1912,9,BFA
28.0659,1912,10,BFA
25.7321,1912,11,BFA
25.1001,1912,12,BFA
25.5924,1913,1,BFA
27.9586,1913,2,BFA
28.7924,1913,3,BFA
31.7028,1913,4,BFA
32.2029,1913,5,BFA
31.1823,1913,6,BFA
28.8508,1913,7,BFA
28.1363,1913,8,BFA
28.0718,1913,9,BFA
28.322,1913,10,BFA
25.5659,1913,11,BFA
24.1754,1913,12,BFA
27.0437,1914,1,BFA
27.3285,1914,2,BFA
29.8572,1914,3,BFA
31.7183,1914,4,BFA
32.8289,1914,5,BFA
30.9243,1914,6,BFA
27.8775,1914,7,BFA
26.4856,1914,8,BFA
26.5489,1914,9,BFA
28.3437,1914,10,BFA
27.5636,1914,11,BFA
24.2084,1914,12,BFA
23.1988,1915,1,BFA
26.4144,1915,2,BFA
31.243,1915,3,BFA
30.9819,1915,4,BFA
31.2958,1915,5,BFA
28.1385,1915,6,BFA
27.3134,1915,7,BFA
26.3663,1915,8,BFA
26.5366,1915,9,BFA
27.7481,1915,10,BFA
26.667,1915,11,BFA
24.2805,1915,12,BFA
23.0422,1916,1,BFA
25.5905,1916,2,BFA
30.1605,1916,3,BFA
30.6387,1916,4,BFA
30.3476,1916,5,BFA
28.3069,1916,6,BFA
27.3571,1916,7,BFA
25.324,1916,8,BFA
25.5567,1916,9,BFA
27.1232,1916,10,BFA
25.2738,1916,11,BFA
25.381,1916,12,BFA
25.1523,1917,1,BFA
27.8675,1917,2,BFA
28.7484,1917,3,BFA
30.7692,1917,4,BFA
29.9143,1917,5,BFA
28.1794,1917,6,BFA
27.2685,1917,7,BFA
26.4645,1917,8,BFA
25.7312,1917,9,BFA
27.3081,1917,10,BFA
24.6539,1917,11,BFA
24.8029,1917,12,BFA
24.0335,1918,1,BFA
24.835,1918,2,BFA
27.7921,1918,3,BFA
30.9186,1918,4,BFA
30.2607,1918,5,BFA
29.273,1918,6,BFA
27.1341,1918,7,BFA
24.8198,1918,8,BFA
25.5872,1918,9,BFA
28.0275,1918,10,BFA
26.4817,1918,11,BFA
25.3113,1918,12,BFA
25.1202,1919,1,BFA
27.9833,1919,2,BFA
30.5697,1919,3,BFA
31.8969,1919,4,BFA
31.3489,1919,5,BFA
29.273,1919,6,BFA
27.1146,1919,7,BFA
26.4143,1919,8,BFA
27.0022,1919,9,BFA
28.7449,1919,10,BFA
27.5454,1919,11,BFA
25.4361,1919,12,BFA
25.1327,1920,1,BFA
27.9832,1920,2,BFA
30.6014,1920,3,BFA
31.9624,1920,4,BFA
31.4646,1920,5,BFA
29.3033,1920,6,BFA
27.1539,1920,7,BFA
26.4142,1920,8,BFA
27.0365,1920,9,BFA
28.7289,1920,10,BFA
27.4756,1920,11,BFA
25.4041,1920,12,BFA
25.0578,1921,1,BFA
27.9517,1921,2,BFA
30.6231,1921,3,BFA
31.943,1921,4,BFA
31.329,1921,5,BFA
29.1876,1921,6,BFA
27.2002,1921,7,BFA
26.4645,1921,8,BFA
27.0828,1921,9,BFA
28.8217,1921,10,BFA
27.4915,1921,11,BFA
25.3955,1921,12,BFA
25.1523,1922,1,BFA
27.9833,1922,2,BFA
30.6782,1922,3,BFA
31.943,1922,4,BFA
31.4647,1922,5,BFA
29.3409,1922,6,BFA
27.2002,1922,7,BFA
24.9441,1922,8,BFA
25.2457,1922,9,BFA
27.5852,1922,10,BFA
26.5233,1922,11,BFA
24.5539,1922,12,BFA
24.1382,1923,1,BFA
26.617,1923,2,BFA
29.8395,1923,3,BFA
29.7315,1923,4,BFA
30.2751,1923,5,BFA
28.8515,1923,6,BFA
26.7324,1923,7,BFA
25.5438,1923,8,BFA
26.278,1923,9,BFA
28.0683,1923,10,BFA
27.6389,1923,11,BFA
25.9547,1923,12,BFA
25.1064,1924,1,BFA
30.0288,1924,2,BFA
31.6397,1924,3,BFA
31.6851,1924,4,BFA
30.8331,1924,5,BFA
28.6938,1924,6,BFA
26.6549,1924,7,BFA
25.8884,1924,8,BFA
26.4904,1924,9,BFA
28.9169,1924,10,BFA
27.4771,1924,11,BFA
24.8396,1924,12,BFA
22.1276,1925,1,BFA
26.976,1925,2,BFA
31.3547,1925,3,BFA
32.8055,1925,4,BFA
31.7239,1925,5,BFA
28.1335,1925,6,BFA
27.041,1925,7,BFA
26.2893,1925,8,BFA
26.9587,1925,9,BFA
27.7952,1925,10,BFA
27.7679,1925,11,BFA
24.5611,1925,12,BFA
24.5769,1926,1,BFA
27.4564,1926,2,BFA
30.2522,1926,3,BFA
31.9963,1926,4,BFA
31.2772,1926,5,BFA
28.8034,1926,6,BFA
26.2421,1926,7,BFA
26.8124,1926,8,BFA
27.3561,1926,9,BFA
29.4879,1926,10,BFA
27.5276,1926,11,BFA
25.5273,1926,12,BFA
22.5942,1927,1,BFA
26.687,1927,2,BFA
28.9485,1927,3,BFA
31.8812,1927,4,BFA
30.5685,1927,5,BFA
28.2535,1927,6,BFA
27.1807,1927,7,BFA
25.0751,1927,8,BFA
26.8153,1927,9,BFA
28.3086,1927,10,BFA
27.177,1927,11,BFA
24.3045,1927,12,BFA
22.9273,1928,1,BFA
25.8148,1928,2,BFA
28.4696,1928,3,BFA
30.4471,1928,4,BFA
31.1526,1928,5,BFA
29.3812,1928,6,BFA
27.2649,1928,7,BFA
25.0417,1928,8,BFA
26.6486,1928,9,BFA
27.6801,1928,10,BFA
26.482,1928,11,BFA
24.4357,1928,12,BFA
23.9207,1929,1,BFA
26.0342,1929,2,BFA
29.2027,1929,3,BFA
32.0701,1929,4,BFA
30.9124,1929,5,BFA
28.0166,1929,6,BFA
27.1306,1929,7,BFA
25.7548,1929,8,BFA
27.24,1929,9,BFA
27.8958,1929,10,BFA
26.6002,1929,11,BFA
23.8764,1929,12,BFA
23.9837,1930,1,BFA
27.7994,1930,2,BFA
30.1983,1930,3,BFA
31.4906,1930,4,BFA
30.7034,1930,5,BFA
29.0382,1930,6,BFA
26.6554,1930,7,BFA
25.9044,1930,8,BFA
27.1743,1930,9,BFA
28.1383,1930,10,BFA
27.5273,1930,11,BFA
26.2324,1930,12,BFA
25.7907,1931,1,BFA
27.6573,1931,2,BFA
31.1527,1931,3,BFA
32.2975,1931,4,BFA
31.4085,1931,5,BFA
29.0187,1931,6,BFA
27.7166,1931,7,BFA
27.214,1931,8,BFA
26.3729,1931,9,BFA
28.6529,1931,10,BFA
27.8099,1931,11,BFA
27.0063,1931,12,BFA
25.0596,1932,1,BFA
27.838,1932,2,BFA
30.045,1932,3,BFA
32.6814,1932,4,BFA
31.6018,1932,5,BFA
29.5005,1932,6,BFA
26.7446,1932,7,BFA
26.4932,1932,8,BFA
26.9012,1932,9,BFA
28.783,1932,10,BFA
28.7182,1932,11,BFA
25.8015,1932,12,BFA
25.8815,1933,1,BFA
28.2017,1933,2,BFA
30.1419,1933,3,BFA
31.3495,1933,4,BFA
31.0891,1933,5,BFA
28.5874,1933,6,BFA
27.1591,1933,7,BFA
26.108,1933,8,BFA
26.9649,1933,9,BFA
28.2537,1933,10,BFA
27.5418,1933,11,BFA
25.5193,1933,12,BFA
24.7146,1934,1,BFA
27.6368,1934,2,BFA
29.975,1934,3,BFA
31.6949,1934,4,BFA
32.9018,1934,5,BFA
30.1216,1934,6,BFA
27.9558,1934,7,BFA
26.7387,1934,8,BFA
28.0462,1934,9,BFA
29.4026,1934,10,BFA
28.9102,1934,11,BFA
26.1546,1934,12,BFA
25.5861,1935,1,BFA
28.5227,1935,2,BFA
32.6021,1935,3,BFA
33.3777,1935,4,BFA
32.2987,1935,5,BFA
29.1363,1935,6,BFA
27.3437,1935,7,BFA
26.1576,1935,8,BFA
27.684,1935,9,BFA
29.1694,1935,10,BFA
27.9356,1935,11,BFA
26.8184,1935,12,BFA
24.9976,1936,1,BFA
29.9867,1936,2,BFA
31.8733,1936,3,BFA
31.6592,1936,4,BFA
30.7191,1936,5,BFA
28.8495,1936,6,BFA
26.981,1936,7,BFA
25.7311,1936,8,BFA
26.688,1936,9,BFA
29.0945,1936,10,BFA
28.7521,1936,11,BFA
25.4422,1936,12,BFA
25.6546,1937,1,BFA
28.4662,1937,2,BFA
32.0992,1937,3,BFA
33.7892,1937,4,BFA
33.0581,1937,5,BFA
30.5255,1937,6,BFA
27.9849,1937,7,BFA
27.2376,1937,8,BFA
27.661,1937,9,BFA
29.6122,1937,10,BFA
29.4792,1937,11,BFA
27.3952,1937,12,BFA
26.3784,1938,1,BFA
30.2393,1938,2,BFA
31.1657,1938,3,BFA
33.6522,1938,4,BFA
33.3219,1938,5,BFA
31.4273,1938,6,BFA
28.0611,1938,7,BFA
26.7428,1938,8,BFA
27.9946,1938,9,BFA
30.5399,1938,10,BFA
29.3896,1938,11,BFA
27.1207,1938,12,BFA
26.7051,1939,1,BFA
27.7982,1939,2,BFA
31.5137,1939,3,BFA
32.6922,1939,4,BFA
32.3307,1939,5,BFA
30.0866,1939,6,BFA
28.2028,1939,7,BFA
26.7489,1939,8,BFA
27.3849,1939,9,BFA
29.7075,1939,10,BFA
29.1348,1939,11,BFA
27.058,1939,12,BFA
25.0275,1940,1,BFA
27.7979,1940,2,BFA
30.5856,1940,3,BFA
32.0503,1940,4,BFA
31.57,1940,5,BFA
29.3961,1940,6,BFA
27.2346,1940,7,BFA
26.4949,1940,8,BFA
27.1221,1940,9,BFA
28.7449,1940,10,BFA
27.4756,1940,11,BFA
25.3272,1940,12,BFA
26.0608,1941,1,BFA
26.7844,1941,2,BFA
31.3058,1941,3,BFA
32.2767,1941,4,BFA
31.8996,1941,5,BFA
29.2919,1941,6,BFA
27.5421,1941,7,BFA
26.9053,1941,8,BFA
27.8967,1941,9,BFA
30.1456,1941,10,BFA
28.7805,1941,11,BFA
26.2598,1941,12,BFA
24.5801,1942,1,BFA
28.1909,1942,2,BFA
30.891,1942,3,BFA
32.5297,1942,4,BFA
31.3156,1942,5,BFA
30.0144,1942,6,BFA
27.854,1942,7,BFA
26.1205,1942,8,BFA
28.3773,1942,9,BFA
29.4464,1942,10,BFA
29.0597,1942,11,BFA
25.3793,1942,12,BFA
24.3735,1943,1,BFA
27.2285,1943,2,BFA
30.5129,1943,3,BFA
31.474,1943,4,BFA
31.0443,1943,5,BFA
29.2636,1943,6,BFA
27.3565,1943,7,BFA
26.0536,1943,8,BFA
26.9955,1943,9,BFA
28.9015,1943,10,BFA
27.7343,1943,11,BFA
26.6339,1943,12,BFA
24.3565,1944,1,BFA
27.1217,1944,2,BFA
29.7315,1944,3,BFA
32.1145,1944,4,BFA
32.6426,1944,5,BFA
30.2127,1944,6,BFA
28.3671,1944,7,BFA
26.8784,1944,8,BFA
27.5985,1944,9,BFA
29.409,1944,10,BFA
28.4154,1944,11,BFA
26.162,1944,12,BFA
25.809,1945,1,BFA
27.0396,1945,2,BFA
29.6504,1945,3,BFA
31.9368,1945,4,BFA
31.6817,1945,5,BFA
29.9429,1945,6,BFA
27.6991,1945,7,BFA
26.0661,1945,8,BFA
27.3193,1945,9,BFA
28.491,1945,10,BFA
27.7946,1945,11,BFA
24.5523,1945,12,BFA
25.5886,1946,1,BFA
26.2243,1946,2,BFA
31.1168,1946,3,BFA
31.7474,1946,4,BFA
31.6482,1946,5,BFA
28.9134,1946,6,BFA
26.9004,1946,7,BFA
25.5092,1946,8,BFA
26.4539,1946,9,BFA
27.9481,1946,10,BFA
28.0406,1946,11,BFA
24.3976,1946,12,BFA
24.6261,1947,1,BFA
29.5459,1947,2,BFA
30.1634,1947,3,BFA
32.0398,1947,4,BFA
32.9109,1947,5,BFA
29.8417,1947,6,BFA
28.0678,1947,7,BFA
26.8261,1947,8,BFA
27.3667,1947,9,BFA
29.3831,1947,10,BFA
27.5447,1947,11,BFA
25.7752,1947,12,BFA
23.8039,1948,1,BFA
27.097,1948,2,BFA
29.629,1948,3,BFA
31.6178,1948,4,BFA
31.3755,1948,5,BFA
28.7827,1948,6,BFA
27.3364,1948,7,BFA
26.5233,1948,8,BFA
27.467,1948,9,BFA
29.4479,1948,10,BFA
26.994,1948,11,BFA
25.0737,1948,12,BFA
25.0245,1949,1,BFA
26.6082,1949,2,BFA
31.4159,1949,3,BFA
32.6592,1949,4,BFA
31.4296,1949,5,BFA
29.887,1949,6,BFA
27.8408,1949,7,BFA
26.3174,1949,8,BFA
27.3702,1949,9,BFA
29.4337,1949,10,BFA
28.5287,1949,11,BFA
25.7189,1949,12,BFA
24.6444,1950,1,BFA
25.9506,1950,2,BFA
29.3305,1950,3,BFA
31.5605,1950,4,BFA
31.973,1950,5,BFA
29.8213,1950,6,BFA
27.0316,1950,7,BFA
25.6817,1950,8,BFA
26.4667,1950,9,BFA
28.368,1950,10,BFA
26.8768,1950,11,BFA
24.9102,1950,12,BFA
25.4355,1951,1,BFA
27.9626,1951,2,BFA
31.0861,1951,3,BFA
31.8463,1951,4,BFA
31.0461,1951,5,BFA
29.9187,1951,6,BFA
27.1379,1951,7,BFA
26.698,1951,8,BFA
27.1324,1951,9,BFA
28.3153,1951,10,BFA
27.2603,1951,11,BFA
24.8225,1951,12,BFA
25.0616,1952,1,BFA
26.8078,1952,2,BFA
30.1383,1952,3,BFA
32.2654,1952,4,BFA
31.4073,1952,5,BFA
29.6284,1952,6,BFA
27.0202,1952,7,BFA
26.049,1952,8,BFA
26.1666,1952,9,BFA
28.0978,1952,10,BFA
27.4143,1952,11,BFA
25.2705,1952,12,BFA
26.5309,1953,1,BFA
28.3079,1953,2,BFA
30.1673,1953,3,BFA
31.6085,1953,4,BFA
